idx,l_angle_knee,r_angle_knee,l_angle_hip,r_angle_hip,back_ground_angle
196,88.06435736280204,83.45226090273337,104.52510244894397,107.89984004237083,27.154110405962623
197,87.12811494031492,81.92086645055092,104.98038501561447,108.17837953297952,25.876388433109597
198,87.03150980145674,83.29187463934697,105.95685875104323,109.84897105807617,25.50840089494135
199,80.41525581954822,77.28279034853638,105.76788217074572,109.25625708067429,24.793823183660653
200,81.3884790322532,78.89092334266212,106.71812770511721,110.62901912102018,24.263514818674565
201,90.35127791023055,82.83604715481371,111.40626933860064,113.30472949795518,22.549751741385453
202,90.7188823286166,83.5443119824296,112.08288001625455,114.11598010293038,22.21247524987656
203,90.41084258380742,83.19646247566705,112.70036425462624,114.20045343681038,21.943592547564663
204,90.04677475742078,83.3812132439948,112.79827005605816,114.31582798269433,22.22526498688259
205,90.19385617360246,83.85170616033771,112.92205111903283,114.82184665561466,22.18723617883933
206,90.61246067607581,83.90795250815572,113.34738474559826,115.36496939531878,21.67147153333624
207,91.15527015229671,84.13644034723038,112.48756257130697,115.11066050124667,22.4284680739448
208,90.93405606162916,83.6279990861956,112.29291071581689,114.25399202874237,22.394763405599985
209,90.93549298708416,83.05336367377393,111.86827213196085,113.0415954589917,23.191997972023483
210,90.59989251415188,82.66072020788728,111.35668472926571,112.02700076519571,23.930912106962808
211,91.2209352732779,82.57742723062009,111.84686203709742,112.44317659436038,23.168087234403643
212,90.66707058206963,85.78714456214102,108.42694713298471,111.3864997196424,24.894038963576303
213,90.40486527744137,85.3489518845292,106.90353106988314,110.18445979512637,25.906671079707106
214,91.1180284391726,85.43736386910543,106.74653575629709,109.74276798835326,26.669077502893504
215,90.63371645708891,84.84838988809311,105.76353342837876,108.08679760818544,27.105602049586093
216,90.74594654059274,84.29702645194989,105.21620091984538,106.54066070776298,28.08984173289541
217,88.96639950438701,81.83311198841224,103.0658491635613,105.01156980217213,28.982360652469023
218,82.07853523287567,80.0524539595926,98.66136383923198,102.43549498661838,30.978522489903092
219,82.68710183983438,80.74175589817587,97.60554528989199,101.32282627661066,32.305734675493916
220,81.59842013853059,81.04209206974234,95.96740520358716,101.5123931492232,33.53411962814166
221,86.7989189825389,82.06216280570402,97.8241914068851,101.06369646849885,33.90351182463385
222,81.08769403015917,81.85180369061133,94.31993721823711,101.62854272805464,34.791973424279334
223,80.83800462707396,82.52947017202273,93.03613214434817,101.44907259466346,36.07515316647368
224,86.51819660367056,83.19282319288943,92.49727661314883,96.91997722429576,39.96446781834174
225,85.1196254446502,82.94819550672271,90.90940491471872,95.8631482599312,41.18548694346736
226,84.7200316249639,83.02908710580517,89.01619608705643,94.42595410566766,43.13497040767622
227,84.12691195668614,82.95419409950624,88.1464419321282,93.70693247515189,43.72647258828943
228,77.8405658767101,79.7245605896392,86.39880802821827,94.69403402458697,43.0394775138355
229,75.7025519180554,79.00609865772269,85.25514999851663,94.12056329877598,42.68668412138042
230,82.81116684579993,80.52198503667805,82.7621726765841,87.10466159512968,47.887237627244424
231,77.94825149583896,79.5874663646366,79.95045680792322,87.81358846829336,48.54651767311304
232,78.2925771726407,79.35413017850152,78.80103228100225,85.83739659379641,50.547684464377554
233,83.04983710687188,81.85348246640716,78.17080754585862,82.656047736904,53.157903236043495
234,82.50933233447545,80.96274125477143,77.0713982959568,81.43038160990804,53.54323182152858
235,83.1790470781323,81.77048126469322,76.60708246131529,81.24877163474979,54.636413327345146
236,82.6663847363753,80.56440005214823,75.55390090735636,79.98815363128122,55.15985972697289
237,81.33558040416678,80.32851875709339,74.5903329082402,79.30194173220494,55.6812728789916
238,77.6725079339232,79.89576620392467,74.93436282687429,83.15886392567559,53.91108453164901
239,80.77357143757568,78.49493932563526,73.54381676903661,77.58924925182795,56.93152793732557
240,76.90141219274265,79.1738596701475,73.74793971370113,81.85057043390408,55.44129122670953
241,76.82542176179786,79.01115830107133,72.50844519468083,80.93140829474304,56.155518411162646
242,75.54439445939838,78.18841205272871,69.13943109040366,78.02420718136716,59.29380492998778
243,76.10519383757052,77.95493136942137,69.6789178550672,77.46447293702123,59.27376908332781
244,76.2026833176666,77.21275725284383,67.43113983447124,73.75604434532079,61.454060617922124
245,79.1722662933492,80.1048209732151,64.32976976479895,72.69325365314502,67.78365676890587
246,79.11629976675366,79.58423397462686,63.307149016086576,71.41557226805148,68.74481531027757
247,79.82610275428276,79.37091089668026,61.5347238656655,68.86074068915784,71.58098342512672
248,79.60732203940513,79.14258185976897,61.795209169345945,69.12453943245143,71.23226574635575
249,79.67038404616258,78.91449776116158,60.74208968083711,67.7986113243109,72.39506983283077
250,76.12009883395694,79.57787099310114,59.743150394126715,67.39872093641534,70.595577124538
251,76.64306935020626,79.40245942593033,59.649646133770815,65.79926781335278,71.30424649583946
252,78.43715815992778,82.31012912004873,57.57354026488145,63.381936314975135,72.6196367635489
253,77.88385787363585,81.91060874604615,56.35203930272387,63.824791666211986,73.68075619657192
254,77.29339303494369,77.90756287452795,56.22759466104464,67.56744645944326,72.35361911314757
255,77.9531992259045,73.94062191516419,55.979880531034624,66.29719629899415,73.28150727546473
256,79.25575869233155,63.16542756547888,57.38398584274349,70.2675878755879,71.74876652656057
257,79.11120386951849,58.53921195499838,56.5356708759716,68.838387249316,72.31323278154927
258,78.85527076573098,62.06980633002307,55.494587430997264,67.88828722837367,73.62536257595943
259,78.9554206673579,67.64417237728458,55.01169603136815,67.37851305719245,74.55306742761886
260,77.3144653795872,73.8047853533192,56.32530139862894,66.93546684257075,74.89779171491494
261,76.9004362798298,82.70131491850243,56.59048539328986,64.62827818270063,74.79496920537997
262,77.27735146368029,82.76459197112706,56.483216461038474,65.68072350442631,74.67994463083146
263,78.10299917359555,78.30412824939694,55.08152098241918,66.03027481874344,74.87364805022398
264,78.07486527234376,81.23553901647652,55.05924579286171,63.94524124386196,75.11181968440202
265,77.57422066803846,71.27435503281438,55.0567668021252,67.22490537206062,74.22636615448508
266,77.67010816968833,64.49391745152658,55.16032217028079,69.49772773270453,73.28277725378271
267,78.31735286741058,54.75583882361879,55.87541864977888,69.49077148547316,72.72120229312861
268,76.89040570543148,75.21995888412941,54.94474052229623,67.48696322885615,73.55729814409057
269,76.14514220878787,79.49062789525878,57.89857954068997,66.2113882592008,72.69067656747423
270,75.91735428319153,76.65210482385243,58.59482345373514,66.21243163189094,71.92474640602549
271,76.06299280769761,78.33695966677254,59.302282753406374,67.00846747648303,71.3863739185207
272,76.25172719547875,74.27276865416684,59.678175058473414,68.10071863116347,70.75464883863964
273,76.00907607827843,77.12891705955064,61.95085620119496,68.83394604658329,68.361418962691
274,76.66599651176143,78.96871603474823,63.73428485775402,70.63771414467784,66.75817000963359
275,76.72090416844105,77.78096113101323,65.66059909978355,72.8643652634293,64.73358727605337
276,77.33241163868016,77.76108969386486,70.91421286540114,79.19891364965932,58.86391003576021
277,76.1446894376141,79.2368189069472,72.09163125084883,81.58353928909165,57.02160296970447
278,77.29171755605141,78.67954102043079,75.02838297603631,81.99936607861369,54.80519304946646
279,77.7314676367384,80.00617681408264,75.09323532410825,83.18801671665791,54.09146779291658
280,79.6925577421771,78.95359262431148,75.93138153077508,81.36173403231614,53.957983885917834
281,78.77632254755,79.21735777199576,76.57753199611615,84.30534455003033,53.478453178208404
282,76.06844650325128,77.01238202924922,80.84219295636746,88.17295141365386,49.914336806454585
283,78.37733866161211,79.02883673381244,79.35446287782771,87.3869193527423,50.16702293247285
284,78.53338378820845,79.39151062554922,79.90211380611967,87.44227819710039,49.252407257284055
285,78.6636027324821,78.01021460867311,81.74204144292017,89.03662885876255,46.56898358753253
286,79.70617929863411,79.47774224849219,83.49394669308693,90.51355363401059,45.38136163287951
287,79.56091779558668,80.07855115085525,84.64234404015235,91.50296665506674,44.44161976268753
288,84.04272807445723,79.5352951850881,88.20150199685285,90.18272673719896,43.73039467663287
289,85.67142560296315,81.08347850393818,91.12374598878667,93.70149794560089,40.522331163381125
290,86.95236700669152,82.33685360886581,92.56398947016976,95.97496649164341,39.5832213580745
291,86.9410779759668,81.55839853842431,95.06631097067209,98.10047450897656,36.277659249729886
292,87.66619023764272,81.49426931687027,96.98146780123972,100.58319377661762,34.846980051278756
293,88.66474934507954,82.57326367300375,98.59948877192816,102.30007524443914,33.077108519567005
294,89.07003196570757,82.57662918756294,100.337002701069,103.17560848390389,32.38362317609473
295,81.90618626309788,78.73839671544009,97.87299152841362,102.52057898298267,31.52218654229085
296,82.39873597904345,79.64258818331325,99.4921407361004,104.3335012108286,30.009836769253248
297,83.14498138887495,79.58188062915427,100.27822538453036,105.10177582693755,29.41502685943735
298,82.46038867633122,79.30134768529527,101.4827592370568,106.77530013970156,27.67871844194986
299,82.98234017064819,80.58558554693077,102.92616173341142,108.51245395479776,26.355609826757174
300,91.69241544515663,82.12727405285519,111.64723207761575,112.65331733689095,23.210110467647716
301,92.83346202769393,82.58368838929076,113.24699552150351,113.71727136697065,21.755864172827827
302,92.68419379775851,81.9696543577897,114.53435738065558,114.6674769588302,20.334654865260102
303,95.00886928474063,84.6416481240235,116.51776440365884,117.25294548393617,19.80963678168225
304,94.32588462862375,84.30944031072289,116.89394258743256,117.67023486970652,18.732156800184192
305,94.60505017050043,84.14790460786739,118.44407883122204,118.44630430313516,17.327187148705402
306,94.95941889848585,85.01342843738651,119.25015815448208,119.70430239870021,16.9593672130655
307,94.9222752599033,85.7963962425373,120.35432630180105,122.45559384715341,15.110435487713342
308,95.03369967090154,85.87470723960335,121.3650052776907,123.26530417704181,14.096252853251398
309,94.62492288400296,85.4734001678536,121.44228350743559,123.40213001752494,13.869651554210359
310,94.47284135765118,85.45252076383531,122.10044570192531,124.13893278835747,13.039789326201007
311,94.85851206952655,85.3717614953308,123.71180741984084,125.40879723337616,11.769729647884235
312,95.8872396538245,86.22687340521225,124.94176113523612,126.97638657883428,11.280762462473739
313,95.6926381071783,86.645497369932,124.97977125740249,127.5465380664867,10.762451267120875
314,95.81937988763339,86.99255891173196,125.15786984212342,127.873926598081,10.949749025211174
315,95.50544524893219,86.74404855426363,125.03272737363709,127.15462395970346,11.175564832885472
316,96.29051810303544,87.34776563340692,124.99703845539912,127.1634189176223,11.642967288785126
317,95.58281668497065,86.71233845570438,123.98873277373993,126.25360021481153,12.238294726135523
318,94.93269631934642,85.64880399529748,123.74040821093739,125.41586897227018,12.415356877372114
319,94.59610006117208,85.598041995325,122.5960683910545,124.02501138103779,13.443598636294798
320,94.34870492408237,84.97191145415289,121.51362336723939,122.74709295341118,14.378062850016509
321,93.00026881010234,83.58863259140126,119.4716613104266,120.74531541468214,15.435451038391346
322,92.34042940367031,82.89050628107896,117.94560206932636,118.42951540944279,16.80545870367336
323,92.87748716260566,82.80536507413639,116.99159337114037,117.36269689266565,18.0293816710514
324,92.33856544878819,82.67418261575658,116.11885787181303,116.68051927058899,18.785028577930795
325,91.61845678084136,81.94271800433263,114.63109854904741,115.49024226866146,19.950337930336207
326,91.48291587386167,81.25008085257497,113.86302169237291,114.39455954672219,20.57571062638602
327,90.12353366021428,79.7066006753082,112.24868475498114,112.53133053964028,21.833264324346956
328,89.19687989550789,78.8438046688242,110.14693640711093,111.21089281023116,23.971935902444308
329,88.92167522621097,79.11427863682961,108.24125601049968,109.63627795975117,25.705239054352568
330,81.43961556923375,78.14094456093083,101.69540239700734,107.01453281770783,26.961710286878958
