idx,l_angle_knee,r_angle_knee,l_angle_hip,r_angle_hip,back_ground_angle,dist_ankle,dist_knee,dist_hip
208,74.16443083548903,69.05042426289559,139.76085640226077,138.53223372143879,5.311056499875276,49.45000561090499,108.58714572265063,88.90535046362481
209,72.93179736750788,68.0714004277675,138.425192360257,136.6858174374402,3.94315326473235,48.216843087842165,109.05850843604674,90.68418067466546
210,56.35838311126327,62.57835593643743,117.96565115718361,130.60301995986282,1.449873869066947,7.171794624958648,36.035261672157795,64.24879999228163
211,55.29775613092366,61.80299012918506,117.03521378031752,129.5883503179078,1.7636799135234347,9.242584166192902,36.89255418484614,65.42382601559662
212,53.5922158187815,62.08997173342182,115.30842392863364,129.23956923073348,3.1527709477670793,27.24514781863426,49.32431730070365,60.55978816984237
213,61.13837794401635,63.285626658737826,120.62644327390299,131.57842908869864,0.7321623489705803,15.521006584973989,28.914619394377464,63.64604024526975
214,62.89243356654214,63.38277741116023,123.62881207354783,133.28709343398893,1.3627262866712753,20.705734305324565,28.149616957079683,62.96135804604131
215,64.79876211134183,65.00085848873069,126.63696198623879,135.12784083347157,2.7072264371739205,17.750284075064098,31.97344121383025,66.8784310722994
216,59.70423760822955,63.31619117776244,128.59195648523462,133.64972948060046,2.387732996881868,54.24875939001711,59.428774985554014,72.00633808521845
217,79.84860788876246,66.3992976759579,139.85855101969517,134.45348414967035,2.9175971958154414,69.69793783612397,158.67823224307813,87.05152360483203
218,65.52059052704838,61.14173159738771,131.26084181205974,132.71191137316586,3.4657577406570685,47.724125483818895,100.49780820585244,73.75666568201122
219,64.42147287254747,58.973227305005445,130.59317656286186,131.94374148869485,3.1447541207318883,52.63460804771547,98.40375213205093,66.19430397719738
220,63.62069973570678,57.52040063251815,128.2860097920605,128.65886897354477,1.3407987786677447,56.88938054781386,98.76302259049187,59.6826323509119
221,63.69455672411205,57.23335810844374,127.18159792351561,128.1052113501397,0.1902760100550335,51.132323176155076,95.96863034054897,56.57625342629317
222,61.706609188462274,55.21784189532369,123.63025795127173,125.14445449827397,2.3421950755808982,48.56037933554073,92.52957069039405,53.67759859878307
223,61.828347555733735,55.062862856435174,122.86300048252502,123.91324483370802,2.937379009994721,46.58625369198157,92.92671258944775,51.46990958429976
224,59.63646503909356,53.41756178426513,121.60017339944555,121.38741079442197,2.1728836149380695,44.682572588743575,86.7213994872493,48.884373881196076
225,71.49036876469884,62.610594567202305,126.24713055682493,124.78043037987301,0.23980541767090288,25.847514396501335,70.10179354454648,46.334957705816876
226,71.8310829148148,62.88145379194987,122.91255295284742,122.7855828468421,3.416762181864888,19.89645219422323,62.315094670710366,38.48478120900375
227,70.37209439040012,60.206209182162,119.21757992450502,118.46558292912201,5.882135918540268,24.284739541925944,66.2228255988743,36.09743259090464
228,69.68989229932158,60.14819667533711,115.99792617420609,116.17197433493207,9.04999596129718,21.862668926477117,61.51075403507815,32.02364375967489
229,67.73538567793686,58.342964190314326,111.45355617550308,112.63977065515314,11.960960266556736,19.567049202605048,57.94929516524171,30.711297801429005
230,44.02982558531151,46.28736372380016,95.82579374207548,101.67554598700374,22.411439032091124,2.0347907111942427,38.91031701484186,41.55527874527234
231,53.36972981409626,47.16740092209612,96.62276771473812,101.28798316963349,20.18016921487193,34.24192085141621,52.70071564186621,31.792299613057992
232,53.16946083364136,46.749912189119115,94.8515558173623,99.97744720753548,22.583195922366293,41.53975284294954,48.76548537062959,30.73103353542151
233,53.52667538397985,47.31621427387965,92.51907781707811,98.54419458699418,26.184418574062654,50.63996365006493,46.172909620002095,29.971618760168734
234,53.70067789495973,48.868846152118174,90.05494602322321,97.0977860429911,26.001447886097253,46.08870372809914,35.61111584844491,29.02727600426508
235,52.82887482047386,48.41308144885617,87.05351798196365,95.09454629327463,28.00917670801385,49.43052635789414,32.011227806567284,28.58342400865965
236,51.73946358705704,47.99060431758754,85.18282774757458,93.75106011874284,29.425032169026768,49.03135213152172,30.833739197645407,31.59010603169532
237,51.54178076588541,48.37225910899678,82.48080642802181,91.91561776562766,32.30056608445015,51.81032891795141,28.147062950591646,32.05515103780157
238,51.026739548420935,47.55019562153513,80.51773293058687,89.4286525982462,34.10694624141559,47.74742269878465,22.546699967451758,26.102281903769107
239,51.58029794345593,48.64155556464452,79.47412749835205,88.58033691969942,35.7476588990147,43.516791855743634,23.09131409062074,26.673300411984247
240,51.37675171920686,47.89455571469677,77.70460079390261,86.77753941483849,37.59796091092093,43.34522786926479,18.788670407385602,23.524946664157852
241,51.654955779573314,47.97255717657765,77.55619286216644,85.86223189263862,38.42107351212996,39.768684035952354,23.929975360350284,24.44425786287727
242,51.57697841086259,48.46936793597024,76.19378407667358,84.64247511033317,40.46275030079244,39.55225308112118,27.393057512858597,28.633275026095905
243,52.12696631965484,49.20113836994544,74.02807036890631,82.3006676496135,43.47254638700137,36.00865327815275,27.772662391825296,29.59347744350944
244,52.641071805869906,49.5275198011672,73.07570032612817,81.00802813198584,45.29294284331183,36.42010111164247,28.448120372949834,29.183985292526813
245,47.11756243869985,50.0253557294802,71.75998542088033,82.4280116509469,43.303744045199416,37.753055979890135,29.276035202375567,36.120652607754565
246,46.99912413554595,51.27824980076555,70.92742900268385,81.10790377003535,46.383686967368504,25.67356358267059,23.945601172150123,32.343972311891406
247,49.39571726211484,50.38422989010128,69.2078285535911,78.10549291636241,46.7560257754513,39.689168066459516,27.212594879237123,30.867363900762186
248,53.966778903267986,51.50874607685868,67.66165911074556,73.83185761724154,50.54799557095122,34.03446832465618,26.046895770386886,24.130303650496636
249,54.96314504897998,51.84353712619901,66.7300961241604,72.11107328865634,52.14727947673983,33.96279401994133,24.470135485815295,22.549069082394325
250,55.197247158635484,52.60681725181512,65.12405396506318,71.22423315210895,54.6371768762389,31.19209177276687,21.423885674198925,22.315816277618513
251,55.81010695637726,52.3183550930516,64.16459087700477,69.94792238224382,55.28326693189594,38.98158024085246,24.9939559337575,24.765292784345903
252,56.785376862806146,53.89295097210807,63.09776280817962,68.97583843185463,57.15298195275903,38.307881225900616,22.873742053455814,25.6331039460538
253,57.673060357809455,55.24214190447047,62.27008461185932,68.89712560012875,58.392497753751115,37.71759362500502,20.99806446501022,27.060749607985624
254,57.88213949528075,54.74351721873892,61.54915198699594,67.75429126710313,59.14037375692238,40.513558155281444,21.46415655673563,26.332106392242054
255,54.16514939735164,53.780787234790246,62.148688862175874,69.16614036939589,57.00130070777187,38.47161658943116,20.695267728223033,29.821324004054652
256,57.78126423220804,55.7540913751203,61.18431463463431,67.2081767474384,59.83956147593254,30.254781818772337,17.337064594795383,24.58514570801293
257,58.49379615623881,56.383613235969264,61.051476090108935,66.59223825521356,60.39814512513971,29.76305594435285,16.851688326731516,24.892037753573696
258,59.35224923589151,56.87656029067415,61.23916825901055,66.26442317289948,61.17737768591231,30.368968375452464,15.267571867860642,24.87857826533008
259,58.45772596877777,56.25705292982641,60.79655341229957,66.2163078177869,61.01535663404138,30.100816182367723,15.672232348799026,25.26387466250481
260,58.39891681212055,56.179893053068014,60.893498183633525,66.27904231650582,60.67715115153856,31.38867172504449,15.175885036443775,25.140300799096703
261,58.48388798420555,56.42503663403122,61.12139980178954,66.67108189027422,60.72166582578581,31.13676350231063,15.783200872606622,26.13726309624362
262,58.08522571491789,56.25072004306514,60.996605117142266,67.07196575926622,60.48664184397895,31.67519716203725,14.712851722683071,26.139833203754858
263,58.60015940239982,57.08647563392665,61.14242713149377,67.20643584094175,60.38757467166251,29.875130860105543,15.311053037458114,26.126659640043833
264,58.42540241826775,56.185751970174266,61.70495900281576,67.24514660747845,59.682587083122435,29.862679497336334,15.303792782054012,25.815806247684232
265,57.81477319055347,55.962628006551725,61.68398832961725,68.07280410118275,59.345615235633176,29.37559485752612,14.373056078330027,24.835268197981375
266,57.777264255590445,56.14700248351771,62.099216094298114,68.55781175758945,59.10150523739715,28.448682734039185,15.193320284999242,25.171088166728946
267,57.27947177331201,55.23277735184938,61.8912937664231,68.19351661020403,59.03936794937676,30.52763743244054,17.076121794753607,25.205712345395664
268,57.27077539116391,55.296703054639565,62.66808059472394,69.15675413989491,57.946905047714104,31.23402083585473,17.425666323982743,25.869725064004456
269,56.50686563012446,54.863868785786224,62.80797635678552,69.42245469086737,57.377288862590454,31.942697533037258,18.084591556054903,24.491342991851234
270,57.044540005771466,55.17666453560568,63.71144130932294,70.21710424701955,57.21553903584113,32.82912835003665,20.11348479233789,25.570874078925964
271,57.24677626941517,55.34096848776036,64.77521705262106,71.22152920433439,56.12846600518449,30.649361884604623,20.683735180813425,25.814667213642014
272,56.25956738754862,54.681926137997436,64.86683864088164,71.73662173348657,55.62516664962739,31.20834283966428,20.223460968674914,24.969526034447387
273,55.78616293935737,53.54732086073203,65.71181291647075,72.07782614388788,53.60582433336939,31.295919162537928,18.87227901479051,20.975258896100037
274,55.78133953240935,53.612196763321904,67.48798243893033,73.62707246093234,51.91364739101292,30.668269426270985,21.07737830856399,23.56164940850056
275,53.76535068427775,51.78050274785852,68.41290735894935,74.84419664378312,49.24117064916843,31.191960463022216,20.74227649872575,23.03896205295839
276,53.763424787128756,52.66321663840711,68.92419196409006,76.8745765693975,48.86792404805678,32.26942057153915,22.04299977965134,26.226751575478747
277,52.68221545907969,52.22862313759278,69.97441865393843,79.40455258400799,47.69876560976399,33.89496457016752,23.726970313712172,33.232203925878416
278,52.11592303485141,51.78666544302159,71.7340780935159,80.87520896653116,45.21395720219795,31.624639123106373,23.349917193373706,30.379805891605514
279,52.1269444677561,50.16993010940688,74.11237756692458,82.64028404862844,43.883989608592735,34.0411803650819,24.999488900313416,29.133234888218205
280,51.05700883173216,49.2822107086255,75.86058533711564,84.43814621525411,40.652656645981196,35.54951550941625,23.835499272874664,27.711607936024997
281,52.72393507842855,51.004897933448426,77.31527283197128,86.4116116721273,40.75449932925593,35.91161253706771,24.824120378730797,29.232949638394196
282,51.69115142574169,48.9834878704536,78.83820311395655,87.434348181363,37.663460357585166,35.80602514630339,22.681943376039516,25.246952092537228
283,50.708203846638426,48.40626225966248,79.15968206761116,88.97604251276417,36.3471547461328,38.11827552717934,17.04276128481879,24.001324381304286
284,50.7849733639486,47.49057658814283,80.45869672319999,89.4202522274498,34.824489156956794,37.59298256031698,19.00537120278195,23.701062309866934
285,50.2551929818712,47.44315520633316,82.32571072837735,91.11835146239375,32.79467624980297,33.959416093493836,21.853425456117673,25.59299560316822
286,50.44668801249926,47.49842570457159,84.24314440767063,93.08285448982829,30.76115002765639,36.61900009443114,26.4427377009415,29.39921788674619
287,51.18655414600442,47.67479775602892,86.04152705888231,94.35308042054035,28.896085335620864,36.26539666978336,28.040917056239177,27.598365076172293
288,51.87009140573492,47.231335000697634,88.2578240876472,95.33084886402985,26.68466674412547,33.15999414323965,31.56748440296144,24.40293788369825
289,52.01072881991819,46.6943484923095,90.93573550504433,97.45299088153169,23.691628661739195,36.97811400388285,39.77738991187704,27.042874670822435
290,51.99774378907335,46.36538204022991,92.57521553739315,98.29428385019841,22.369281618730394,36.57202865788654,41.12611800167132,25.12132925417886
291,52.62925756012249,46.73282400876545,94.58232999087971,99.51921553771557,20.93687778959304,31.76691345788338,42.33222435177832,24.86460717479693
292,55.43468682963394,46.88586145800958,99.14054833743421,102.36947109130944,21.733643305248822,44.2846924817746,60.27959504596211,29.231189043766225
293,57.908717132314216,48.9284550352418,102.43106844553677,105.24895185898862,19.77235053257142,40.27651955224005,63.64820492452648,32.08551542383223
294,59.45136659396978,49.71432102138473,105.87138108090788,107.7192405121315,17.253542481096776,42.785347925483144,70.82001430388992,33.505955972257084
295,60.579743046867065,51.56583892580912,108.19176551982103,110.28088908285605,15.516514913924821,40.23386649816196,72.3632287970699,34.38688412976149
296,61.207376043871605,51.778745636828894,111.82039350220091,112.17508926638254,12.584690582748788,39.51935297386694,80.34227879742986,38.15301189113896
297,63.273374926976444,53.952792997509675,114.7433542662478,115.16367135863227,10.546433181112006,38.272036910795514,84.88295505485817,41.266916993661646
298,63.73628048240565,54.57536652585406,116.64215383261546,116.7362842386415,9.253000960620845,38.00858137469422,85.38110949453373,42.45011144037111
299,76.06304076911539,64.95084638868693,124.64471295175713,123.88402016662681,4.6027960148937215,19.480751656689044,75.9168967742869,41.64848700843155
300,78.00151770331307,67.1591641372398,127.18088575127759,126.2835133805018,4.229899560316149,19.77703186948045,76.4647120458801,43.91344662791629
301,78.00323894040692,67.8734271399628,127.61680033905911,127.41096210241055,3.205990025935179,21.23561157592348,72.31347898468513,43.60197756883613
302,78.44721465608492,67.59660188971505,128.55538774649082,127.55520595658024,2.781018314452099,26.984725926121357,80.18944294844518,46.1271143419138
303,76.32200335236196,67.07042174828605,128.11359824195694,128.065785228914,1.6678655233469033,25.492892969864112,73.0995322630001,45.68202752563523
304,69.00223698931703,61.25425168826928,126.59797875171901,126.86879117082556,1.5742059594534525,55.06130969259417,91.89146382382548,51.707427924112224
305,68.28154604792445,60.8751599164272,126.68731707553478,127.17965540841521,1.1957977144874712,54.204753170361336,90.27686922691443,51.37205367039553
306,67.22738280986155,59.18440739277936,127.7692627536121,128.29777747237148,0.7980191455250009,59.01355432387882,98.08607307124767,56.413637773845565
307,67.27646620231212,60.07488375393232,128.09107627774648,127.86774230815078,0.08920599033193549,57.11420804335715,96.27263287691349,55.443806497119674
308,74.24781512197941,63.13696271741261,131.18934105719418,130.75869406463093,4.984190696567353,73.72798317426928,107.85375754323951,59.40397421009079
309,68.86538202778449,62.20648074520765,129.89763699245287,130.08125369065434,1.288135738733861,50.87627904963208,95.51430070850186,59.248192320545016
310,69.12195630166369,61.64676686883962,130.84404960440523,130.4015379094939,1.5853283617071925,52.06631583828359,100.98761236403236,63.850458408203444
311,69.27358948287633,63.06077007095678,133.73962016111878,134.98717015121355,5.1123383399688604,42.71356278806869,95.44152318007272,68.87182041854444
312,69.42231169211657,62.63122827979742,133.32112842836955,133.6489814467825,3.494854618262101,55.06487713120371,100.69658166504209,66.34266809138018
313,68.25242610987952,62.9657514945821,133.74258164613605,134.3912862818957,4.56003307950867,49.520000431956795,97.03744032960304,70.76494646126105
314,61.97465043345423,63.63765367980821,123.28110867469655,129.4424751660544,3.065657631116698,38.637363203723986,52.53445192548904,71.98606452975916
315,64.15764176471417,64.86422591660362,123.18098447474638,131.28158315960172,1.3941585570411752,17.10071115522542,28.26981941006503,66.4224799009071
316,58.79787577434118,61.633416347438455,115.73761940012396,126.83057467289223,4.620234876373455,5.392491667046473,34.60368803450938,60.50522326429928
317,61.8139531989229,63.34204525952717,118.84512421255262,129.66943002116136,3.418234734588457,10.8277646362335,34.174043687268764,60.40873244479592
318,43.5291075230725,60.47806107977663,104.61853453157836,123.79578739202452,8.629892959336818,116.89129200667487,105.53877472379398,45.07021250261576
319,42.38642510194882,61.02174600044649,103.59183237427789,122.49984184868482,8.365146226526303,124.08093582508099,102.6840721477322,46.11608594409711
320,33.168834863069264,60.03666189698096,95.62583508805561,120.15497159410089,11.394565099433509,195.24522591010057,153.09257481213908,39.65997992407517
321,45.361793528727446,60.749575934092015,105.11581529206303,122.36558936668064,7.9403819233307,100.90920075913537,88.63011035181532,47.03454911761509
322,27.329681601586568,58.835655711456354,89.62756882252515,117.80875778647756,12.705360086109595,228.91617047330797,177.23384723099318,36.98295370147137
323,14.863420161878564,58.31439859443274,81.26574917489002,116.5272125253825,15.394351231695708,319.3820537196345,236.10045799692801,35.37904873862755
324,24.656394649546456,58.83533901926763,91.39517224330868,119.44546102073782,11.29908917662819,247.04559792491574,182.7023005403928,37.15044070938831
325,35.16838874316728,59.64173857762465,99.06828237635884,121.22826998074235,9.478208817183013,171.1974046936877,132.89482995871037,42.660435299073775
326,40.06063891367052,60.50613208383729,101.76080723754554,122.6418799414569,8.31149951225583,143.29018209630024,120.93602387237213,43.31194629993024
327,37.74845544819361,59.77993381215862,101.58724337349639,122.13414860720061,8.345456396550645,151.09379278482436,119.56912994875253,45.53318574008619
328,34.16398997232032,59.604190025385975,98.25453148643521,121.32617296030367,9.128764131035517,178.48844244190414,140.85154192178996,42.21256850755159
329,51.87809120716686,60.74748267654232,111.26082634511951,124.48174162614484,5.535166879008834,41.267584894432865,52.41556259565312,56.589598501917806
330,59.43236593307957,63.83665133153849,117.84527331363547,129.22699331028636,2.744153450119095,1.1276185258801978,35.9982269036156,65.42510281949046
331,60.9139777937757,65.3782093877022,122.64926160021673,133.24766665351382,2.5029587605607686,38.09849801019033,67.64643646479193,74.17311758174712
332,62.255350791179865,62.272616896584275,120.53481760283577,129.4451807337109,1.1400376109905692,17.006376168292498,33.68320409731502,62.08308619990994
333,62.930047352574775,64.47310502113518,127.35782896397893,132.78569289684216,0.5945304368937352,45.01454795573157,54.9945391134752,74.4516234047324
334,63.74886041652787,64.59032162202415,128.97533761873532,132.00146799394335,1.1505976056320135,48.91223250199455,68.50611808986984,74.70244841799331
335,79.48390092319987,67.75082285247696,139.49973365847814,137.3758024760989,1.0868831244944201,61.77074615421588,124.96109460790703,74.7415440933818
336,71.3867344196092,63.541438821245826,133.67808976614623,133.80771851816013,2.7581337099078245,50.410640565872754,101.70957807733883,63.82614962913242
337,79.17427643096903,66.56103006954848,135.54093937636478,135.39570926259933,3.1399534558641857,71.0005690496907,113.80583015931485,59.55115877409039
338,72.08327133453811,63.85066667880774,129.8378216822406,130.90411398877848,0.08058317560858025,46.98587574119433,93.76929082093267,52.835861416427306
339,70.04892014224956,61.50315472700224,127.89075929290217,127.59282533440665,0.5685916058968095,53.63140607217149,96.1951937345666,52.35033734249565
340,70.46760525824784,61.656571864068056,125.1718875864164,125.08131440999412,2.9105528344521554,41.6002639267854,91.48377361655778,48.533785774984075
341,68.58722726623418,59.39919279236695,122.51137168080271,121.6228507594735,4.310958410852552,39.86866857935961,94.59904420959397,49.19712674318468
342,80.58278751263578,70.27734291664223,127.37961034822604,127.21950149421139,3.9114277967853344,15.403685325946523,73.06408086006482,44.96900494532557
343,66.52956557211029,57.83206477201312,118.77819560084505,118.69333830163939,5.673178561600967,32.8801337701073,87.10761736598204,42.18102675706293
344,66.78411002520488,57.31949518338609,114.95059968086859,114.53230570765867,9.960290279818992,30.38487918596158,83.50199169650307,40.07755635492051
345,64.61338901440755,55.35889823266428,111.60683707507862,111.46011600404516,11.904965379979988,29.88995727725741,81.5823467147681,38.18513420709871
346,61.739222595682335,52.46149237525224,107.48444552030439,107.61434918169238,13.634150255369894,32.271621143312366,76.01515844169815,34.93648786776243
347,60.63040826939328,51.555234830803485,102.16925521329493,104.77478038237243,18.26672469014273,31.451061919765817,65.19609337031075,30.727239376772584
348,58.554734643299845,50.128541490014015,98.49086505208986,102.3432093842292,20.959257680482068,37.35092221441145,60.963110168266304,28.854626177736407
349,56.823903344286,49.27561476230019,96.52443524462984,100.86440770600211,22.938633775912702,40.00097483722045,56.63497706424383,29.66424075669104
350,55.42817635689471,48.48514460906754,93.77582947005794,99.0282871691045,25.191069804937445,43.8068654955457,50.45806208296074,27.8495949231418
351,54.19368350005984,50.266636378629464,89.64436521467655,96.90005453069584,25.41252964567826,32.39283102090333,34.875067101426524,24.1687507734084
352,54.33304639168245,49.658650190123836,88.29599387658072,95.21258159575228,27.188654084067664,33.32720665470138,35.937316328504515,25.484675266258698
353,52.323940128851994,48.409312872128,85.61064152568585,93.65673940250664,28.477156109365716,32.13184403458609,29.666087674445166,24.39536290411854
354,51.9237237899437,48.06827893107668,83.5466149865839,91.96046844925277,30.95103611690891,35.86267469877363,28.505942719234127,25.57186092773793
355,53.28093186354541,49.70098744200563,84.03954972419865,92.32752916174022,30.906744623135506,32.52817564418797,26.373191016655838,23.475543521547785
356,52.45020050504,48.88148702956075,82.03028246642441,90.10925837426267,32.27023084181086,29.810649932896755,22.469744494214368,19.871154438613775
357,51.677568601773906,47.318121359002895,80.94737096317641,88.60843640352597,33.76335278539163,33.102614555145635,26.836445895387865,21.360721715903555
358,51.82066723453884,48.427266323275376,79.5736056577377,87.03415432264514,35.072902012896165,32.202006725031275,26.965706208233247,21.67444914156458
359,52.54769169014989,49.494900459122526,78.63318191589875,85.73967371766135,37.27592463406138,28.02114516230271,27.304286881896218,21.965111001481915
360,52.38345348149162,50.515267524226644,77.00391077650268,84.94013839368209,39.71169138296123,29.759964351440555,24.776069105328723,23.74859825628016
361,53.228814752295044,50.76944733629911,76.2884735806729,83.3424397060246,40.98393329450268,27.39363083888838,27.426740046494217,24.59036174498246
362,48.202453719372514,51.018783058974066,74.22379153916629,85.4946691965792,38.960004374027996,38.915848476153855,25.558241750838718,36.94688684647746
363,48.20691110206263,51.41713201924711,71.98297926190578,83.50400795424977,42.40010595362921,37.672960526894954,26.021281489930125,39.86933122691268
364,49.961194741233214,51.75184676684938,71.53587788719553,81.91752478020229,44.2633731327859,37.14649398621717,22.538567090023545,32.10738953081093
365,50.228276895254524,52.31699330119144,70.30609853841231,81.57144263874773,44.801858906956035,38.418510561430494,23.73497509405697,35.80999786698872
366,51.11245565344387,52.76079306214761,69.9466438275542,80.44827076537015,46.14266997013853,34.75750716951862,20.851407808936507,31.575136249232038
367,56.669339266664316,54.614377956257755,70.11060515784169,76.40204027913124,49.305881860775784,30.283765525294776,24.706827006419342,20.203710567919508
368,57.26448636305248,55.46648769521058,69.1780229855118,75.54902797602091,50.772625028234714,31.21613252776912,25.577295583969725,21.77294735353397
369,52.3777668975443,52.49788180062305,68.11193562557767,76.37546631326765,48.96667523911276,36.39435059947184,20.28019706003841,26.58587361355262
370,52.97292986375885,53.29128894313738,67.58123215767395,75.7691729365781,49.76779815199044,37.10175552578259,20.641582090087354,28.601223146553135
371,53.4856414094608,53.56990985202316,66.67297894298848,74.5814788584749,51.47751775642394,37.505439308101884,21.227274936659292,27.389081637898496
372,53.75362808681917,53.94097213196517,66.09223131045204,74.05893020802768,51.85106023244307,38.169477318773104,22.497589020255713,27.123205934938404
373,54.55414779847465,54.072055048639115,65.83165528862489,73.50871735861463,52.09588711961383,41.77376033700526,21.556058868666785,28.748841935719987
374,55.17886376200051,54.62307216461146,65.3646799849801,73.0355322624939,53.35649255067454,41.540358083942316,20.501588067200416,29.918847095806296
375,55.17641721256861,54.780406986748915,65.16956746037182,72.89732354523754,53.95247333415416,39.75867713630627,19.734246369453857,29.325874610700136
376,55.283101300642784,54.49473500967911,65.37033813394385,72.63055299088634,53.90171603289199,41.57691575783242,21.180001788145038,28.787388999311275
377,55.26461601749382,55.041167224241384,65.52501708800268,73.1216054542934,53.77286616235423,39.08391815565201,20.580967588794714,29.764998038202013
378,55.01183703719183,55.122183260082494,65.35511237015751,73.39586423104089,53.69482097341754,37.75894803146044,20.329579131832624,28.794333361112756
379,55.15769746032108,55.019102105071276,65.45743187730251,73.4870433555364,53.67968530184493,37.21159084377664,18.806526721856425,27.686394306177874
380,54.55927251980881,54.89401729140696,64.99246550094085,73.88791215745563,53.454080699215105,38.34757567950527,20.190813961984894,28.45720794252406
381,53.96055855325953,54.03935250998557,65.94176815987518,74.55371115200114,51.83343729090925,38.16231126926864,20.353726805362946,26.440248330534274
382,53.77184718944127,54.130791235822215,66.47046664383073,75.25136131308822,50.86158586272191,36.78616894041937,19.988610351244212,26.645929680983887
383,53.06619832279539,53.476923520188826,67.11718428421005,76.08818768597855,49.547582569060104,37.36886463409536,21.47524018276249,24.66540191491632
384,53.23594183121075,53.62439636107269,68.1543459527464,76.68207714525855,49.067310883987815,36.112564381529324,20.746249385078297,25.337815367759585
385,53.41023917535483,53.46533401743891,68.60008687722318,76.94024831213893,48.679639545888,35.354748112437896,20.396530333456884,23.548210642960083
386,58.282077397205235,56.64808456040516,68.5613488605303,76.19021379022024,51.09404884741369,32.88724754208608,22.513857127893758,20.085534501326492
387,57.43524439898168,55.835772214987905,70.37378762616669,77.17965874248976,49.0341666824026,27.623747150799225,21.789602874650846,19.756091212667403
388,51.52051617709077,53.227337669926776,70.84711322827758,81.02347373822217,45.134694430315854,33.88535129096615,18.295762123234358,27.18788057655577
389,50.3561778575841,52.89442749330787,71.17515126775378,82.61153312951147,43.803395320501615,38.15670532742829,22.38489656659282,31.29111048422904
390,50.00749181901544,52.95125081185292,71.34487719029663,83.18069065887016,44.12769916130902,38.175156436724954,25.56419527361469,32.48027125096103
391,49.48799603533829,52.62887241647762,73.22292534151235,84.8013835069223,42.049505257278234,39.35168384248015,26.164089459670617,33.34995696527572
392,48.43971877473605,51.92656133477476,73.94759320736166,86.19159052652209,39.81268937508039,41.07838153600303,27.165408190560797,36.93621291945409
393,53.83783996425305,52.14387942605091,75.73124926033297,84.0766211577193,42.52833523836658,32.342664726335165,25.1826138836823,26.762601854272166
394,54.1859679290104,53.17840733490282,76.74977821884566,85.89295764512545,41.20467093169649,29.46570175410522,20.861831889183055,24.753714592173488
395,53.96255576329088,51.74785826640891,79.13700487579416,86.88589107690768,38.493933829581486,29.269765815586613,24.28613920896985,22.822993864716434
396,52.84752038921814,50.14479923329886,79.8444199137282,87.87930585079259,36.15514394027798,30.969890226329177,23.180480449615608,22.42321607221092
397,52.487859125125524,49.7931796211889,80.89446246177091,89.80037473829076,34.28923450036445,34.999064549862325,22.208535276996148,23.208175110329332
398,52.7683606229063,49.69708081514672,82.68782002487309,91.18664344734094,33.686505389404225,32.13570703255369,24.10606088971177,22.831638370409966
399,54.087879036132925,50.926969716514606,84.89100641952773,93.16644138117961,31.986467897165166,30.7050013211666,26.02586272251653,23.908167588626917
400,53.68577868672012,51.00087094483497,85.96746884286748,94.58114027644028,30.25117524027603,28.990572874672278,25.17011788764706,24.86937101488553
401,53.67721875924052,49.96285938237842,87.26165674882598,94.40722289848972,29.283357241266664,32.08296548562324,33.62030270597842,27.134689965908354
402,54.586133402729395,49.48890776606083,89.00781503395064,96.0888525542274,27.470279941560015,37.10506412394367,35.799279438535464,26.28633210349375
403,54.08898244146405,48.736013555423256,91.8674663122401,97.77244330845049,24.090848634172634,32.17017849904416,40.43455809388139,24.940790168259866
404,54.6842254626477,49.61969015895254,94.36367564126968,100.17392650326883,21.508626288654224,29.592527472091906,42.57790233943185,26.21333602698543
405,55.79567524551862,47.03716927232933,97.55187838484316,100.89313472763997,23.670538484720463,44.71207631561719,61.45700710978453,30.281482741464846
406,56.9121587829574,48.44600212201667,98.80305070556138,102.31426950539108,22.566030298210517,42.2855524752424,62.69074348566823,31.041782518791766
407,57.23557829144735,48.71483230177932,101.42278986746271,104.46616968287206,19.532893614908506,38.28512852566271,64.94861519757458,30.888475601387988
408,59.235313062585654,48.725198841435684,105.05204160366465,105.70039030966429,16.42283727209278,32.95800047636466,72.14941204801288,35.38496541386233
409,59.415451635354046,49.84267765870241,107.32309996698018,108.07251071036379,14.056936384850788,36.32289547818217,76.1625402760095,34.238509504903305
410,62.352581236752506,52.56757113017702,112.4281103431918,112.02459852953083,11.282642929754838,35.37266768614073,82.79579326696344,38.19018096105392
411,63.55167000579591,53.99581193837051,115.25798509579322,114.8540692831006,8.66064409998874,36.09201895637842,86.98375046093774,39.47051293454087
412,64.6947057405344,55.38526653193671,116.79747751396347,116.35084830029695,7.697149332189535,33.9904746738294,87.51565032628233,41.09040634744921
413,64.39317745568373,55.59408135045127,118.03513270328537,117.69890971435542,6.767985945484368,33.63543652389868,90.97693332551091,43.75873445586928
414,78.17431185733605,68.40056395757466,127.1007534932752,126.63699732658475,3.1407583889947768,17.36555726117234,69.06997552079612,41.828148807339666
415,79.04897479372109,69.84368308150978,128.2887277430931,127.78433630864839,3.024875903957066,18.34689676509471,70.16241341857832,45.844633086435586
416,77.93636978411743,69.39690131476505,128.94341675350756,128.11190185307424,1.284279699816638,24.49118846706861,70.35843069603233,47.58467929971327
417,78.64257558995818,70.5711132217636,129.87129625015282,129.54317030838703,0.5900045631295611,25.313496903300617,68.44859526677948,48.63091779645066
